Colombo	MexicoCity	1452842	0.018803	0.090935
Colombo	Monterrey	1661609	0.017927	0.111482
Colombo	Nairobi	1636229	0.015654	0.104915
Colombo	Nowshahr	1598524	0.045696	0.095387
Colombo	Perth	2675722	0.030243	0.115923
Colombo	PigeonIsland	2748770	0.026526	0.120334
Colombo	Prague	2062901	0.019616	0.088820
Colombo	SaltLakeCity	1732480	0.013165	0.091602
Colombo	Salvador	1687400	0.012394	0.105072
Colombo	SanCristobalDeLasCasas	1517427	0.017297	0.121937
Colombo	Santiago	1896567	0.026430	0.115438
Colombo	Sardinia	2709388	0.026357	0.092461
Colombo	Tatui	1407204	0.010702	0.127401
Colombo	Tehran	1926481	0.013225	0.063889
Colombo	TelAviv	1876479	0.026820	0.088250
Colombo	TelAvivColony	1870475	0.045983	0.253651
Colombo	TlaxcalaDeXicohtencatl	1662914	0.031163	0.105729
Colombo	Torshavn	2780321	0.026655	0.136480
Colombo	Trincomalee	2793161	0.026409	0.106611
Colombo	Vernelle	1703280	0.007746	0.085859
Colombo	WadiHidan	2558734	0.019917	0.086705
Colombo	Cpalumbus	1894087	0.100653	0.783010
Copenhagen	Crete	1338465	0.017281	0.128298
Copenhagen	Denver	1726143	0.033161	0.087423
Copenhagen	Guimaraes	1686506	0.026645	0.060176
Copenhagen	Isfahan	1118052	0.026421	0.127556
Copenhagen	Johannesburg	1510720	0.030186	0.061617
Copenhagen	Lahijan	1102613	0.014969	0.096172
Copenhagen	Lisbon	1470296	0.008679	0.067507
Copenhagen	London	1601512	0.025596	0.063548
Copenhagen	MexicoCity	1251792	0.021280	0.069194
Copenhagen	Monterrey	1544611	0.025035	0.097491
Copenhagen	Nairobi	1267845	0.027077	0.107945
Copenhagen	Nowshahr	1468232	0.043066	0.098593
Copenhagen	Perth	1720566	0.023996	0.086265
Copenhagen	PigeonIsland	1573534	0.026987	0.172813
Copenhagen	Prague	1523817	0.026229	0.059512
Copenhagen	SaltLakeCity	1447072	0.018904	0.058279
Copenhagen	Salvador	1395847	0.015809	0.082144
Copenhagen	SanCristobalDeLasCasas	1411405	0.018329	0.107503
Copenhagen	Santiago	1625681	0.026300	0.101841
Copenhagen	Sardinia	1555534	0.026484	0.102830
Copenhagen	Tatui	1236670	0.021917	0.111640
Copenhagen	Tehran	1433779	0.022247	0.076064
Copenhagen	TelAviv	1109295	0.033616	0.083434
Copenhagen	TelAvivColony	1656301	0.019820	0.269542
Copenhagen	TlaxcalaDeXicohtencatl	1516959	0.030255	0.089386
Copenhagen	Torshavn	1688157	0.026723	0.145225
Copenhagen	Trincomalee	1615774	0.026889	0.159865
Copenhagen	Vernelle	1408452	0.010602	0.088379
Copenhagen	WadiHidan	1622398	0.029339	0.101533
Copenhagen	Cpalumbus	1293059	0.083381	0.805379
Crete	Denver	2592042	0.038046	0.128325
Crete	Guimaraes	2108571	0.006297	0.082151
Crete	Isfahan	857764	0.030638	0.176126
Crete	Johannesburg	1931058	0.001962	0.119270
Crete	Lahijan	823856	0.027867	0.114352
Crete	Lisbon	1443955	-0.006208	0.088388
Crete	London	2441983	0.031980	0.130280
Crete	MexicoCity	1057947	-0.007858	0.118727
Crete	Monterrey	1265240	0.024969	0.135034
Crete	Nairobi	1479389	-0.012094	0.143416
Crete	Nowshahr	1198416	0.032490	0.149976
Crete	Perth	2321910	0.029416	0.155754
Crete	PigeonIsland	2646003	0.071177	0.154913
Crete	Prague	1723229	-0.001937	0.099233
Crete	SaltLakeCity	1338139	-0.009181	0.116394
Crete	Salvador	1279469	-0.003537	0.129122
Crete	SanCristobalDeLasCasas	1115237	0.026356	0.147677
Crete	Santiago	1540406	0.018713	0.139328
Crete	Sardinia	2629448	0.050036	0.087761
Crete	Tatui	1009611	-0.015572	0.148820
Crete	Tehran	1656937	-0.013019	0.066826
Crete	TelAviv	1930302	0.026587	0.103424
Crete	TelAvivColony	1510616	0.038983	0.283231
Crete	TlaxcalaDeXicohtencatl	1262878	0.023467	0.132772
Crete	Torshavn	2485227	0.034685	0.135829
Crete	Trincomalee	2633105	0.053216	0.142970
Crete	Vernelle	1288013	-0.005251	0.086100
Crete	WadiHidan	2250283	0.026705	0.092185
Crete	Cpalumbus	1716899	0.052684	0.782845
Denver	Guimaraes	2528597	0.032414	0.053653
Denver	Isfahan	1262592	0.027312	0.136897
Denver	Johannesburg	2229050	0.044974	0.072783
Denver	Lahijan	1221175	0.023389	0.101435
Denver	Lisbon	1866528	-0.000741	0.060726
Denver	London	2817130	0.041446	0.076076
Denver	MexicoCity	1469460	0.013982	0.066158
Denver	Monterrey	1664967	0.039015	0.085086
Denver	Nairobi	1660791	0.035455	0.116980
Denver	Nowshahr	1604197	0.038158	0.112601
Denver	Perth	2751478	0.047155	0.099855
Denver	PigeonIsland	3001452	0.072091	0.162939
Denver	Prague	2109415	0.039249	0.065532
Denver	SaltLakeCity	1748470	0.017725	0.063451
Denver	Salvador	1698718	0.008067	0.084250
Denver	SanCristobalDeLasCasas	1519752	0.032290	0.097836
Denver	Santiago	1908972	0.040193	0.099113
Denver	Sardinia	2966718	0.060611	0.091330
Denver	Tatui	1419485	0.019665	0.118739
Denver	Tehran	1954529	0.025688	0.075704
Denver	TelAviv	1964588	0.063850	0.086738
Denver	TelAvivColony	1887039	0.045362	0.279880
Denver	TlaxcalaDeXicohtencatl	1670944	0.030976	0.084630
Denver	Torshavn	2913077	0.057693	0.136530
Denver	Trincomalee	3028903	0.066737	0.147061
Denver	Vernelle	1708261	0.002260	0.079676
Denver	WadiHidan	2655801	0.049631	0.093359
Denver	Cpalumbus	1976900	0.069014	0.792246
Guimaraes	Isfahan	1240533	0.031873	0.102799
Guimaraes	Johannesburg	2066641	0.015718	0.049470
